nombre_entidad;anio;grupo_edad;hombres;mujeres
CESAR;2037;50-54;42831.0;46645.0
CESAR;2037;55-59;36281.0;40302.0
CESAR;2037;60-64;29239.0;33058.0
CESAR;2037;65-69;24564.0;27963.0
CESAR;2037;70-74;19335.0;22524.0
CESAR;2037;75-79;13173.0;15587.0
CESAR;2037;80-84;7228.0;8954.0
CESAR;2037;85-89;3517.0;4515.0
CESAR;2037;90-94;1216.0;1620.0
CESAR;2037;95-99;329.0;488.0
CESAR;2037;100+;38.0;72.0
CESAR;2038;0-4;60069.0;56876.0
CESAR;2038;5-9;64719.0;61287.0
CESAR;2038;10-14;69307.0;65426.0
CESAR;2038;15-19;72320.0;68420.0
CESAR;2038;20-24;75957.0;73044.0
CESAR;2038;25-29;77249.0;74938.0
CESAR;2038;30-34;77054.0;75587.0
CESAR;2038;35-39;69187.0;71306.0
CESAR;2038;40-44;59668.0;63638.0
CESAR;2038;45-49;52458.0;55729.0
CESAR;2038;50-54;43792.0;47571.0
CESAR;2038;55-59;37293.0;41411.0
CESAR;2038;60-64;30127.0;34204.0
CESAR;2038;65-69;25073.0;28556.0
CESAR;2038;70-74;19825.0;23096.0
CESAR;2038;75-79;13725.0;16242.0
CESAR;2038;80-84;7562.0;9389.0
CESAR;2038;85-89;3633.0;4703.0
CESAR;2038;90-94;1282.0;1720.0
CESAR;2038;95-99;328.0;493.0
CESAR;2038;100+;37.0;71.0
CESAR;2039;0-4;59225.0;56057.0
CESAR;2039;5-9;63927.0;60539.0
CESAR;2039;10-14;68672.0;64820.0
CESAR;2039;15-19;71977.0;68140.0
CESAR;2039;20-24;75761.0;72691.0
CESAR;2039;25-29;77211.0;75028.0
CESAR;2039;30-34;77857.0;75985.0
CESAR;2039;35-39;71211.0;72519.0
CESAR;2039;40-44;61140.0;65324.0
CESAR;2039;45-49;54026.0;57582.0
CESAR;2039;50-54;44958.0;48587.0
CESAR;2039;55-59;38187.0;42384.0
CESAR;2039;60-64;31212.0;35439.0
CESAR;2039;65-69;25537.0;29190.0
CESAR;2039;70-74;20336.0;23632.0
CESAR;2039;75-79;14240.0;16870.0
CESAR;2039;80-84;7936.0;9859.0
CESAR;2039;85-89;3739.0;4879.0
CESAR;2039;90-94;1366.0;1847.0
CESAR;2039;95-99;346.0;510.0
CESAR;2039;100+;42.0;76.0
CESAR;2040;0-4;58392.0;55272.0
CESAR;2040;5-9;63104.0;59758.0
CESAR;2040;10-14;67974.0;64171.0
CESAR;2040;15-19;71503.0;67727.0
CESAR;2040;20-24;75552.0;72373.0
CESAR;2040;25-29;77278.0;75154.0
CESAR;2040;30-34;78263.0;76225.0
CESAR;2040;35-39;73063.0;73571.0
CESAR;2040;40-44;62890.0;67105.0
CESAR;2040;45-49;55497.0;59267.0
CESAR;2040;50-54;46254.0;49839.0
CESAR;2040;55-59;39015.0;43204.0
CESAR;2040;60-64;32338.0;36760.0
CESAR;2040;65-69;26051.0;29819.0
CESAR;2040;70-74;20863.0;24172.0
CESAR;2040;75-79;14692.0;17469.0
CESAR;2040;80-84;8336.0;10358.0
CESAR;2040;85-89;3846.0;5063.0
CESAR;2040;90-94;1432.0;1967.0
CESAR;2040;95-99;347.0;522.0
CESAR;2040;100+;41.0;80.0
CESAR;2041;0-4;57553.0;54479.0
CESAR;2041;5-9;62277.0;58967.0
CESAR;2041;10-14;67275.0;63498.0
CESAR;2041;15-19;71101.0;67364.0
CESAR;2041;20-24;75140.0;71839.0
CESAR;2041;25-29;77439.0;75344.0
CESAR;2041;30-34;78407.0;76296.0
CESAR;2041;35-39;74640.0;74548.0
CESAR;2041;40-44;65066.0;68968.0
CESAR;2041;45-49;56789.0;60819.0
CESAR;2041;50-54;47714.0;51215.0
CESAR;2041;55-59;39831.0;44079.0
CESAR;2041;60-64;33434.0;37999.0
CESAR;2041;65-69;26646.0;30638.0
CESAR;2041;70-74;21367.0;24679.0
CESAR;2041;75-79;15113.0;18036.0
CESAR;2041;80-84;8748.0;10855.0
CESAR;2041;85-89;3979.0;5265.0
CESAR;2041;90-94;1492.0;2079.0
CESAR;2041;95-99;352.0;541.0
CESAR;2041;100+;43.0;80.0
CESAR;2042;0-4;56770.0;53719.0
CESAR;2042;5-9;61451.0;58164.0
CESAR;2042;10-14;66538.0;62803.0
CESAR;2042;15-19;70661.0;66942.0
CESAR;2042;20-24;74568.0;71230.0
CESAR;2042;25-29;77711.0;75552.0
CESAR;2042;30-34;78294.0;76236.0
CESAR;2042;35-39;76194.0;75491.0
CESAR;2042;40-44;67254.0;70742.0
CESAR;2042;45-49;57985.0;62268.0
CESAR;2042;50-54;49245.0;52772.0
CESAR;2042;55-59;40729.0;44951.0
CESAR;2042;60-64;34414.0;39168.0
CESAR;2042;65-69;27416.0;31582.0
CESAR;2042;70-74;21830.0;25210.0
CESAR;2042;75-79;15503.0;18544.0
CESAR;2042;80-84;9159.0;11335.0
CESAR;2042;85-89;4151.0;5499.0
CESAR;2042;90-94;1557.0;2180.0
CESAR;2042;95-99;374.0;575.0
CESAR;2042;100+;46.0;85.0
CÓRDOBA;2018;0-4;88103.0;83255.0
CÓRDOBA;2018;5-9;90295.0;85675.0
CÓRDOBA;2018;10-14;93851.0;88949.0
CÓRDOBA;2018;15-19;88486.0;85143.0
CÓRDOBA;2018;20-24;70006.0;72507.0
CÓRDOBA;2018;25-29;61727.0;65454.0
CÓRDOBA;2018;30-34;55813.0;60936.0
CÓRDOBA;2018;35-39;54124.0;58226.0
CÓRDOBA;2018;40-44;49824.0;52746.0
CÓRDOBA;2018;45-49;48159.0;49630.0
CÓRDOBA;2018;50-54;45461.0;45860.0
CÓRDOBA;2018;55-59;38458.0;39748.0
CÓRDOBA;2018;60-64;30758.0;31805.0
CÓRDOBA;2018;65-69;23892.0;24850.0
CÓRDOBA;2018;70-74;18555.0;18961.0
CÓRDOBA;2018;75-79;14013.0;14205.0
CÓRDOBA;2018;80-84;9160.0;9976.0
CÓRDOBA;2018;85-89;4749.0;5230.0
CÓRDOBA;2018;90-94;2056.0;2263.0
CÓRDOBA;2018;95-99;615.0;722.0
CÓRDOBA;2018;100+;242.0;266.0
CÓRDOBA;2019;0-4;88665.0;83872.0
CÓRDOBA;2019;5-9;90362.0;85845.0
CÓRDOBA;2019;10-14;93887.0;88996.0
CÓRDOBA;2019;15-19;92089.0;87682.0
CÓRDOBA;2019;20-24;73003.0;74819.0
CÓRDOBA;2019;25-29;63937.0;67499.0
CÓRDOBA;2019;30-34;56835.0;61886.0
CÓRDOBA;2019;35-39;54855.0;59471.0
CÓRDOBA;2019;40-44;51168.0;54167.0
CÓRDOBA;2019;45-49;48336.0;50116.0
CÓRDOBA;2019;50-54;46273.0;46788.0
CÓRDOBA;2019;55-59;39823.0;41104.0
CÓRDOBA;2019;60-64;32007.0;33201.0
CÓRDOBA;2019;65-69;24663.0;25708.0
CÓRDOBA;2019;70-74;19219.0;19859.0
CÓRDOBA;2019;75-79;13966.0;14416.0
CÓRDOBA;2019;80-84;9619.0;10349.0
CÓRDOBA;2019;85-89;4869.0;5558.0
CÓRDOBA;2019;90-94;2141.0;2373.0
CÓRDOBA;2019;95-99;646.0;784.0
CÓRDOBA;2019;100+;182.0;201.0
CÓRDOBA;2020;0-4;89407.0;84619.0
CÓRDOBA;2020;5-9;90632.0;86217.0
CÓRDOBA;2020;10-14;93928.0;88978.0
CÓRDOBA;2020;15-19;94623.0;89695.0
CÓRDOBA;2020;20-24;76954.0;77760.0
CÓRDOBA;2020;25-29;66174.0;69572.0
CÓRDOBA;2020;30-34;58346.0;63116.0
CÓRDOBA;2020;35-39;55554.0;60508.0
CÓRDOBA;2020;40-44;52675.0;55848.0
CÓRDOBA;2020;45-49;48569.0;50698.0
CÓRDOBA;2020;50-54;46950.0;47724.0
CÓRDOBA;2020;55-59;41241.0;42317.0
CÓRDOBA;2020;60-64;33265.0;34662.0
CÓRDOBA;2020;65-69;25571.0;26694.0
CÓRDOBA;2020;70-74;19767.0;20743.0
CÓRDOBA;2020;75-79;14125.0;14745.0
CÓRDOBA;2020;80-84;9978.0;10659.0
CÓRDOBA;2020;85-89;5026.0;5898.0
CÓRDOBA;2020;90-94;2207.0;2517.0
CÓRDOBA;2020;95-99;672.0;846.0
CÓRDOBA;2020;100+;156.0;174.0
CÓRDOBA;2021;0-4;89574.0;84828.0
CÓRDOBA;2021;5-9;90750.0;86204.0
CÓRDOBA;2021;10-14;93542.0;88686.0
CÓRDOBA;2021;15-19;95632.0;90656.0
CÓRDOBA;2021;20-24;81459.0;80899.0
CÓRDOBA;2021;25-29;67929.0;71128.0
CÓRDOBA;2021;30-34;59748.0;64250.0
CÓRDOBA;2021;35-39;56133.0;61344.0
CÓRDOBA;2021;40-44;53857.0;57256.0
CÓRDOBA;2021;45-49;48871.0;51424.0
CÓRDOBA;2021;50-54;47343.0;48477.0
CÓRDOBA;2021;55-59;42415.0;43358.0
CÓRDOBA;2021;60-64;34435.0;36034.0
CÓRDOBA;2021;65-69;26490.0;27774.0
CÓRDOBA;2021;70-74;20222.0;21513.0
CÓRDOBA;2021;75-79;14354.0;15209.0
CÓRDOBA;2021;80-84;10154.0;10846.0
CÓRDOBA;2021;85-89;5151.0;6228.0
CÓRDOBA;2021;90-94;2222.0;2641.0
CÓRDOBA;2021;95-99;688.0;864.0
CÓRDOBA;2021;100+;125.0;149.0
CÓRDOBA;2022;0-4;89452.0;84639.0
CÓRDOBA;2022;5-9;90719.0;86106.0
CÓRDOBA;2022;10-14;93038.0;88235.0
CÓRDOBA;2022;15-19;95627.0;90868.0
CÓRDOBA;2022;20-24;86034.0;83993.0
CÓRDOBA;2022;25-29;69553.0;72423.0
CÓRDOBA;2022;30-34;61182.0;65480.0
CÓRDOBA;2022;35-39;56641.0;62033.0
CÓRDOBA;2022;40-44;54698.0;58511.0
CÓRDOBA;2022;45-49;49450.0;52289.0
CÓRDOBA;2022;50-54;47539.0;49012.0
CÓRDOBA;2022;55-59;43441.0;44274.0
CÓRDOBA;2022;60-64;35538.0;37325.0
CÓRDOBA;2022;65-69;27444.0;28961.0
CÓRDOBA;2022;70-74;20707.0;22275.0
CÓRDOBA;2022;75-79;14736.0;15756.0
CÓRDOBA;2022;80-84;10143.0;10994.0
CÓRDOBA;2022;85-89;5324.0;6476.0
CÓRDOBA;2022;90-94;2224.0;2770.0
CÓRDOBA;2022;95-99;698.0;895.0
CÓRDOBA;2022;100+;109.0;130.0
CÓRDOBA;2023;0-4;89105.0;84354.0
CÓRDOBA;2023;5-9;90633.0;85945.0
CÓRDOBA;2023;10-14;92523.0;87853.0
CÓRDOBA;2023;15-19;95409.0;90647.0
CÓRDOBA;2023;20-24;89884.0;86490.0
CÓRDOBA;2023;25-29;71458.0;73896.0
CÓRDOBA;2023;30-34;62841.0;66932.0
CÓRDOBA;2023;35-39;57138.0;62603.0
CÓRDOBA;2023;40-44;55431.0;59702.0
CÓRDOBA;2023;45-49;50289.0;53317.0
CÓRDOBA;2023;50-54;47656.0;49383.0
CÓRDOBA;2023;55-59;44275.0;45176.0
CÓRDOBA;2023;60-64;36700.0;38595.0
CÓRDOBA;2023;65-69;28515.0;30257.0
CÓRDOBA;2023;70-74;21291.0;23038.0
CÓRDOBA;2023;75-79;15237.0;16510.0
CÓRDOBA;2023;80-84;10108.0;11122.0
CÓRDOBA;2023;85-89;5587.0;6773.0
CÓRDOBA;2023;90-94;2285.0;2915.0
CÓRDOBA;2023;95-99;723.0;938.0
CÓRDOBA;2023;100+;93.0;124.0
CÓRDOBA;2024;0-4;88579.0;83820.0
CÓRDOBA;2024;5-9;90608.0;85986.0
CÓRDOBA;2024;10-14;92097.0;87534.0
CÓRDOBA;2024;15-19;94999.0;90236.0
CÓRDOBA;2024;20-24;92868.0;88430.0
CÓRDOBA;2024;25-29;73853.0;75637.0
CÓRDOBA;2024;30-34;64631.0;68531.0
CÓRDOBA;2024;35-39;57867.0;63240.0
CÓRDOBA;2024;40-44;55914.0;60684.0
CÓRDOBA;2024;45-49;51424.0;54547.0
CÓRDOBA;2024;50-54;47670.0;49705.0
CÓRDOBA;2024;55-59;44925.0;45971.0
CÓRDOBA;2024;60-64;37930.0;39838.0
CÓRDOBA;2024;65-69;29616.0;31539.0
CÓRDOBA;2024;70-74;21955.0;23801.0
CÓRDOBA;2024;75-79;15762.0;17277.0
CÓRDOBA;2024;80-84;10075.0;11279.0
CÓRDOBA;2024;85-89;5871.0;7009.0
CÓRDOBA;2024;90-94;2348.0;3090.0
CÓRDOBA;2024;95-99;740.0;979.0
CÓRDOBA;2024;100+;103.0;140.0
CÓRDOBA;2025;0-4;87826.0;83090.0
CÓRDOBA;2025;5-9;90561.0;85947.0
CÓRDOBA;2025;10-14;91730.0;87264.0
CÓRDOBA;2025;15-19;94443.0;89649.0
CÓRDOBA;2025;20-24;94707.0;89748.0
CÓRDOBA;2025;25-29;76979.0;77791.0
CÓRDOBA;2025;30-34;66264.0;70009.0
CÓRDOBA;2025;35-39;58904.0;64000.0
CÓRDOBA;2025;40-44;56230.0;61351.0
CÓRDOBA;2025;45-49;52636.0;55942.0
CÓRDOBA;2025;50-54;47673.0;50071.0
CÓRDOBA;2025;55-59;45426.0;46747.0
CÓRDOBA;2025;60-64;39155.0;40912.0
CÓRDOBA;2025;65-69;30709.0;32841.0
CÓRDOBA;2025;70-74;22716.0;24670.0
CÓRDOBA;2025;75-79;16186.0;18025.0
CÓRDOBA;2025;80-84;10195.0;11522.0
CÓRDOBA;2025;85-89;6087.0;7195.0
CÓRDOBA;2025;90-94;2423.0;3246.0
CÓRDOBA;2025;95-99;755.0;1021.0
CÓRDOBA;2025;100+;109.0;152.0
CÓRDOBA;2026;0-4;86907.0;82201.0
CÓRDOBA;2026;5-9;90273.0;85716.0
CÓRDOBA;2026;10-14;91445.0;86873.0
CÓRDOBA;2026;15-19;93730.0;89005.0
CÓRDOBA;2026;20-24;95333.0;90285.0
CÓRDOBA;2026;25-29;80859.0;80337.0
CÓRDOBA;2026;30-34;67646.0;71210.0
CÓRDOBA;2026;35-39;60048.0;64877.0
CÓRDOBA;2026;40-44;56628.0;61959.0
CÓRDOBA;2026;45-49;53669.0;57179.0
CÓRDOBA;2026;50-54;47856.0;50663.0
CÓRDOBA;2026;55-59;45738.0;47393.0
CÓRDOBA;2026;60-64;40245.0;41870.0
CÓRDOBA;2026;65-69;31795.0;34136.0
CÓRDOBA;2026;70-74;23557.0;25659.0
CÓRDOBA;2026;75-79;16613.0;18679.0
CÓRDOBA;2026;80-84;10434.0;11911.0
CÓRDOBA;2026;85-89;6220.0;7325.0
CÓRDOBA;2026;90-94;2504.0;3434.0
CÓRDOBA;2026;95-99;772.0;1062.0
CÓRDOBA;2026;100+;112.0;154.0
CÓRDOBA;2027;0-4;85872.0;81220.0
CÓRDOBA;2027;5-9;89911.0;85278.0
CÓRDOBA;2027;10-14;91208.0;86558.0
CÓRDOBA;2027;15-19;93026.0;88389.0
CÓRDOBA;2027;20-24;95166.0;90300.0
CÓRDOBA;2027;25-29;84976.0;83033.0
CÓRDOBA;2027;30-34;69067.0;72273.0
CÓRDOBA;2027;35-39;61371.0;65959.0
CÓRDOBA;2027;40-44;57052.0;62536.0
CÓRDOBA;2027;45-49;54433.0;58371.0
CÓRDOBA;2027;50-54;48382.0;51459.0
CÓRDOBA;2027;55-59;45904.0;47863.0
CÓRDOBA;2027;60-64;41216.0;42732.0
CÓRDOBA;2027;65-69;32846.0;35362.0
CÓRDOBA;2027;70-74;24469.0;26767.0
CÓRDOBA;2027;75-79;17068.0;19364.0
CÓRDOBA;2027;80-84;10772.0;12362.0
CÓRDOBA;2027;85-89;6272.0;7443.0
CÓRDOBA;2027;90-94;2626.0;3578.0
CÓRDOBA;2027;95-99;788.0;1125.0
CÓRDOBA;2027;100+;117.0;163.0
CÓRDOBA;2028;0-4;84725.0;80133.0
CÓRDOBA;2028;5-9;89406.0;84802.0
CÓRDOBA;2028;10-14;90952.0;86258.0
CÓRDOBA;2028;15-19;92374.0;87859.0
CÓRDOBA;2028;20-24;94827.0;89928.0
CÓRDOBA;2028;25-29;88459.0;85211.0
CÓRDOBA;2028;30-34;70728.0;73560.0
CÓRDOBA;2028;35-39;62921.0;67300.0
CÓRDOBA;2028;40-44;57488.0;63024.0
CÓRDOBA;2028;45-49;55110.0;59464.0
CÓRDOBA;2028;50-54;49173.0;52429.0
CÓRDOBA;2028;55-59;45992.0;48191.0
CÓRDOBA;2028;60-64;42005.0;43581.0
CÓRDOBA;2028;65-69;33927.0;36547.0
CÓRDOBA;2028;70-74;25429.0;27966.0
CÓRDOBA;2028;75-79;17563.0;20030.0
CÓRDOBA;2028;80-84;11171.0;12944.0
CÓRDOBA;2028;85-89;6260.0;7517.0
CÓRDOBA;2028;90-94;2767.0;3721.0
CÓRDOBA;2028;95-99;812.0;1172.0
CÓRDOBA;2028;100+;117.0;169.0
CÓRDOBA;2029;0-4;83466.0;78947.0
CÓRDOBA;2029;5-9;88685.0;84095.0
CÓRDOBA;2029;10-14;90765.0;86113.0
CÓRDOBA;2029;15-19;91803.0;87395.0
CÓRDOBA;2029;20-24;94301.0;89405.0
CÓRDOBA;2029;25-29;91130.0;86867.0
CÓRDOBA;2029;30-34;72847.0;75067.0
CÓRDOBA;2029;35-39;64574.0;68792.0
CÓRDOBA;2029;40-44;58146.0;63580.0
CÓRDOBA;2029;45-49;55548.0;60376.0
CÓRDOBA;2029;50-54;50242.0;53590.0
CÓRDOBA;2029;55-59;45967.0;48492.0
CÓRDOBA;2029;60-64;42603.0;44330.0
CÓRDOBA;2029;65-69;35061.0;37722.0
CÓRDOBA;2029;70-74;26432.0;29159.0
CÓRDOBA;2029;75-79;18136.0;20705.0
CÓRDOBA;2029;80-84;11539.0;13552.0
CÓRDOBA;2029;85-89;6243.0;7628.0
CÓRDOBA;2029;90-94;2906.0;3856.0
CÓRDOBA;2029;95-99;836.0;1234.0
CÓRDOBA;2029;100+;122.0;180.0
CÓRDOBA;2030;0-4;82152.0;77689.0
CÓRDOBA;2030;5-9;87792.0;83235.0
CÓRDOBA;2030;10-14;90588.0;85953.0
CÓRDOBA;2030;15-19;91335.0;87023.0
CÓRDOBA;2030;20-24;93671.0;88736.0
CÓRDOBA;2030;25-29;92790.0;87997.0
CÓRDOBA;2030;30-34;75671.0;76993.0
CÓRDOBA;2030;35-39;66118.0;70180.0
CÓRDOBA;2030;40-44;59138.0;64296.0
CÓRDOBA;2030;45-49;55840.0;61003.0
CÓRDOBA;2030;50-54;51398.0;54945.0
CÓRDOBA;2030;55-59;45959.0;48819.0
CÓRDOBA;2030;60-64;43059.0;45069.0
CÓRDOBA;2030;65-69;36195.0;38760.0
CÓRDOBA;2030;70-74;27414.0;30382.0
CÓRDOBA;2030;75-79;18788.0;21486.0
CÓRDOBA;2030;80-84;11867.0;14144.0
CÓRDOBA;2030;85-89;6338.0;7808.0
CÓRDOBA;2030;90-94;3011.0;3956.0
CÓRDOBA;2030;95-99;858.0;1298.0
CÓRDOBA;2030;100+;127.0;191.0
CÓRDOBA;2031;0-4;80803.0;76400.0
CÓRDOBA;2031;5-9;86838.0;82322.0
CÓRDOBA;2031;10-14;90272.0;85683.0
CÓRDOBA;2031;15-19;91031.0;86618.0
CÓRDOBA;2031;20-24;92959.0;88098.0
CÓRDOBA;2031;25-29;93395.0;88485.0
CÓRDOBA;2031;30-34;79295.0;79383.0
CÓRDOBA;2031;35-39;67459.0;71357.0
CÓRDOBA;2031;40-44;60289.0;65179.0
CÓRDOBA;2031;45-49;56217.0;61594.0
CÓRDOBA;2031;50-54;52412.0;56180.0
CÓRDOBA;2031;55-59;46155.0;49401.0
CÓRDOBA;2031;60-64;43379.0;45703.0
CÓRDOBA;2031;65-69;37221.0;39673.0
CÓRDOBA;2031;70-74;28410.0;31594.0
CÓRDOBA;2031;75-79;19517.0;22368.0
CÓRDOBA;2031;80-84;12199.0;14692.0
CÓRDOBA;2031;85-89;6503.0;8083.0
CÓRDOBA;2031;90-94;3077.0;4020.0
CÓRDOBA;2031;95-99;887.0;1377.0
CÓRDOBA;2031;100+;130.0;201.0
CÓRDOBA;2032;0-4;79428.0;75100.0
CÓRDOBA;2032;5-9;85799.0;81338.0
CÓRDOBA;2032;10-14;89865.0;85228.0
CÓRDOBA;2032;15-19;90770.0;86300.0
CÓRDOBA;2032;20-24;92279.0;87486.0
CÓRDOBA;2032;25-29;93267.0;88514.0
CÓRDOBA;2032;30-34;83153.0;81908.0
CÓRDOBA;2032;35-39;68827.0;72406.0
CÓRDOBA;2032;40-44;61607.0;66264.0
CÓRDOBA;2032;45-49;56654.0;62171.0
CÓRDOBA;2032;50-54;53183.0;57345.0
CÓRDOBA;2032;55-59;46688.0;50204.0
CÓRDOBA;2032;60-64;43558.0;46179.0
CÓRDOBA;2032;65-69;38163.0;40520.0
CÓRDOBA;2032;70-74;29377.0;32765.0
CÓRDOBA;2032;75-79;20310.0;23366.0
CÓRDOBA;2032;80-84;12561.0;15239.0
CÓRDOBA;2032;85-89;6734.0;8404.0
CÓRDOBA;2032;90-94;3098.0;4087.0
CÓRDOBA;2032;95-99;934.0;1438.0
CÓRDOBA;2032;100+;134.0;212.0
CÓRDOBA;2033;0-4;78037.0;73779.0
CÓRDOBA;2033;5-9;84645.0;80245.0
CÓRDOBA;2033;10-14;89356.0;84757.0
CÓRDOBA;2033;15-19;90525.0;85999.0
CÓRDOBA;2033;20-24;91646.0;86976.0
CÓRDOBA;2033;25-29;92988.0;88186.0
CÓRDOBA;2033;30-34;86462.0;83963.0
CÓRDOBA;2033;35-39;70422.0;73658.0
CÓRDOBA;2033;40-44;63160.0;67633.0
CÓRDOBA;2033;45-49;57095.0;62681.0
CÓRDOBA;2033;50-54;53870.0;58445.0
CÓRDOBA;2033;55-59;47460.0;51173.0
CÓRDOBA;2033;60-64;43660.0;46524.0
CÓRDOBA;2033;65-69;38892.0;41352.0
CÓRDOBA;2033;70-74;30382.0;33894.0
CÓRDOBA;2033;75-79;21131.0;24447.0
CÓRDOBA;2033;80-84;12959.0;15788.0
CÓRDOBA;2033;85-89;6987.0;8816.0
CÓRDOBA;2033;90-94;3102.0;4127.0
CÓRDOBA;2033;95-99;988.0;1486.0
CÓRDOBA;2033;100+;141.0;222.0
CÓRDOBA;2034;0-4;76657.0;72474.0
CÓRDOBA;2034;5-9;83397.0;79064.0
CÓRDOBA;2034;10-14;88637.0;84057.0
CÓRDOBA;2034;15-19;90343.0;85866.0
CÓRDOBA;2034;20-24;91115.0;86562.0
CÓRDOBA;2034;25-29;92527.0;87699.0
CÓRDOBA;2034;30-34;89026.0;85558.0
CÓRDOBA;2034;35-39;72435.0;75114.0
CÓRDOBA;2034;40-44;64814.0;69135.0
CÓRDOBA;2034;45-49;57762.0;63245.0
CÓRDOBA;2034;50-54;54309.0;59370.0
CÓRDOBA;2034;55-59;48514.0;52332.0
CÓRDOBA;2034;60-64;43663.0;46827.0
CÓRDOBA;2034;65-69;39482.0;42093.0
CÓRDOBA;2034;70-74;31432.0;35014.0
CÓRDOBA;2034;75-79;21997.0;25516.0
CÓRDOBA;2034;80-84;13416.0;16346.0
CÓRDOBA;2034;85-89;7249.0;9246.0
CÓRDOBA;2034;90-94;3109.0;4195.0
CÓRDOBA;2034;95-99;1053.0;1543.0
CÓRDOBA;2034;100+;143.0;236.0
CÓRDOBA;2035;0-4;75283.0;71189.0
CÓRDOBA;2035;5-9;82088.0;77822.0
CÓRDOBA;2035;10-14;87749.0;83205.0
CÓRDOBA;2035;15-19;90170.0;85718.0
CÓRDOBA;2035;20-24;90685.0;86227.0
CÓRDOBA;2035;25-29;91970.0;87088.0
CÓRDOBA;2035;30-34;90634.0;86646.0
CÓRDOBA;2035;35-39;75121.0;76965.0
CÓRDOBA;2035;40-44;66342.0;70521.0
CÓRDOBA;2035;45-49;58745.0;63974.0
CÓRDOBA;2035;50-54;54602.0;60001.0
CÓRDOBA;2035;55-59;49642.0;53683.0
CÓRDOBA;2035;60-64;43673.0;47169.0
CÓRDOBA;2035;65-69;39928.0;42811.0
CÓRDOBA;2035;70-74;32487.0;36007.0
CÓRDOBA;2035;75-79;22842.0;26629.0
CÓRDOBA;2035;80-84;13931.0;16991.0
CÓRDOBA;2035;85-89;7452.0;9659.0
CÓRDOBA;2035;90-94;3161.0;4306.0
CÓRDOBA;2035;95-99;1069.0;1579.0
CÓRDOBA;2035;100+;147.0;250.0
CÓRDOBA;2036;0-4;73953.0;69906.0
CÓRDOBA;2036;5-9;80756.0;76555.0
CÓRDOBA;2036;10-14;86810.0;82317.0
CÓRDOBA;2036;15-19;89871.0;85457.0
CÓRDOBA;2036;20-24;90419.0;85863.0
CÓRDOBA;2036;25-29;91337.0;86521.0
CÓRDOBA;2036;30-34;91260.0;87147.0
CÓRDOBA;2036;35-39;78595.0;79282.0
CÓRDOBA;2036;40-44;67684.0;71699.0
CÓRDOBA;2036;45-49;59915.0;64870.0
CÓRDOBA;2036;50-54;54983.0;60591.0
CÓRDOBA;2036;55-59;50642.0;54913.0
CÓRDOBA;2036;60-64;43896.0;47772.0
CÓRDOBA;2036;65-69;40256.0;43444.0
CÓRDOBA;2036;70-74;33442.0;36888.0
CÓRDOBA;2036;75-79;23712.0;27718.0
CÓRDOBA;2036;80-84;14489.0;17724.0
CÓRDOBA;2036;85-89;7667.0;10037.0
CÓRDOBA;2036;90-94;3246.0;4468.0
CÓRDOBA;2036;95-99;1092.0;1599.0
CÓRDOBA;2036;100+;154.0;264.0
CÓRDOBA;2037;0-4;72634.0;68673.0
CÓRDOBA;2037;5-9;79378.0;75261.0
CÓRDOBA;2037;10-14;85783.0;81351.0
CÓRDOBA;2037;15-19;89501.0;85039.0
CÓRDOBA;2037;20-24;90218.0;85589.0
CÓRDOBA;2037;25-29;90709.0;85960.0
CÓRDOBA;2037;30-34;91197.0;87195.0
CÓRDOBA;2037;35-39;82330.0;81732.0
CÓRDOBA;2037;40-44;69006.0;72760.0
CÓRDOBA;2037;45-49;61220.0;65983.0
CÓRDOBA;2037;50-54;55426.0;61183.0
CÓRDOBA;2037;55-59;51429.0;56086.0
CÓRDOBA;2037;60-64;44418.0;48565.0
CÓRDOBA;2037;65-69;40449.0;43930.0
CÓRDOBA;2037;70-74;34297.0;37716.0
CÓRDOBA;2037;75-79;24547.0;28775.0
CÓRDOBA;2037;80-84;15099.0;18548.0
CÓRDOBA;2037;85-89;7926.0;10421.0
CÓRDOBA;2037;90-94;3374.0;4658.0
CÓRDOBA;2037;95-99;1099.0;1623.0
CÓRDOBA;2037;100+;164.0;275.0
CÓRDOBA;2038;0-4;71363.0;67460.0
CÓRDOBA;2038;5-9;78014.0;73963.0
CÓRDOBA;2038;10-14;84654.0;80292.0
CÓRDOBA;2038;15-19;89002.0;84612.0
CÓRDOBA;2038;20-24;90017.0;85323.0
CÓRDOBA;2038;25-29;90162.0;85514.0
CÓRDOBA;2038;30-34;90990.0;86928.0
CÓRDOBA;2038;35-39;85515.0;83768.0
CÓRDOBA;2038;40-44;70566.0;73992.0
CÓRDOBA;2038;45-49;62751.0;67346.0
CÓRDOBA;2038;50-54;55863.0;61700.0
CÓRDOBA;2038;55-59;52094.0;57189.0
CÓRDOBA;2038;60-64;45184.0;49529.0
CÓRDOBA;2038;65-69;40576.0;44271.0
CÓRDOBA;2038;70-74;34995.0;38525.0
CÓRDOBA;2038;75-79;25430.0;29815.0
CÓRDOBA;2038;80-84;15753.0;19435.0
CÓRDOBA;2038;85-89;8185.0;10806.0
CÓRDOBA;2038;90-94;3504.0;4887.0
CÓRDOBA;2038;95-99;1093.0;1645.0
CÓRDOBA;2038;100+;175.0;285.0
CÓRDOBA;2039;0-4;70128.0;66299.0
CÓRDOBA;2039;5-9;76643.0;72674.0
